layer_idx,head_idx,best_accuracy,best_epoch,timestamp
5,16,0.9818181818181818,1,2025-09-18 08:53:42
5,17,0.9818181818181818,1,2025-09-18 08:53:42
5,18,0.9696969696969697,1,2025-09-18 08:53:42
5,19,0.9696969696969697,1,2025-09-18 08:53:42
5,20,0.9757575757575757,1,2025-09-18 08:53:42
5,21,0.9878787878787879,1,2025-09-18 08:53:42
5,22,0.9818181818181818,1,2025-09-18 08:53:42
5,23,0.9818181818181818,1,2025-09-18 08:53:42
5,24,0.9939393939393939,1,2025-09-18 08:53:42
5,25,0.9878787878787879,1,2025-09-18 08:53:42
5,26,0.9878787878787879,1,2025-09-18 08:53:42
5,27,0.9696969696969697,1,2025-09-18 08:53:42
5,28,0.9818181818181818,1,2025-09-18 08:53:42
5,29,0.9878787878787879,1,2025-09-18 08:53:42
5,30,0.9636363636363636,1,2025-09-18 08:53:42
5,31,0.9818181818181818,1,2025-09-18 08:53:42
5,32,0.9818181818181818,1,2025-09-18 08:53:42
